load,routing_method,throughput_gbps,baseline_throughput_gbps,result_file
0.9000000000000001,ugal_3,129.506,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p90_uniform_ugal.csv
0.1,ugal_4,21.6,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p10_uniform_ugal.csv
0.30000000000000004,ugal_4,64.80224,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p30_uniform_ugal.csv
0.5000000000000001,ugal_4,102.18864,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p50_uniform_ugal.csv
0.7000000000000001,ugal_4,123.4012,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p70_uniform_ugal.csv
0.9000000000000001,ugal_4,132.22008,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p90_uniform_ugal.csv
0.1,ugal_5,21.6,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p10_uniform_ugal.csv
0.30000000000000004,ugal_5,64.80272,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p30_uniform_ugal.csv
0.5000000000000001,ugal_5,103.1828,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p50_uniform_ugal.csv
0.7000000000000001,ugal_5,125.2712,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p70_uniform_ugal.csv
0.9000000000000001,ugal_5,134.3928,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p90_uniform_ugal.csv
