load,routing_method,throughput_gbps,baseline_throughput_gbps,result_file
0.9000000000000001,ugal_3,129.04072,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p90_uniform_ugal.csv
0.1,ugal_4,21.6,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p10_uniform_ugal.csv
0.30000000000000004,ugal_4,64.80328,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p30_uniform_ugal.csv
0.5000000000000001,ugal_4,107.126,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p50_uniform_ugal.csv
0.7000000000000001,ugal_4,127.17568,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p70_uniform_ugal.csv
0.9000000000000001,ugal_4,132.68376,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p90_uniform_ugal.csv
0.1,ugal_5,21.6,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p10_uniform_ugal.csv
0.30000000000000004,ugal_5,64.80248,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p30_uniform_ugal.csv
0.5000000000000001,ugal_5,107.56736,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p50_uniform_ugal.csv
0.7000000000000001,ugal_5,128.476,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p70_uniform_ugal.csv
0.9000000000000001,ugal_5,133.12784,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p90_uniform_ugal.csv
