load,routing_method,throughput_gbps,baseline_throughput_gbps,result_file
0.9000000000000001,ugal_3,97.39432,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p90_shift_half_ugal.csv
0.1,ugal_4,21.6,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p10_shift_half_ugal.csv
0.30000000000000004,ugal_4,64.80224,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p30_shift_half_ugal.csv
0.5000000000000001,ugal_4,92.79064,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p50_shift_half_ugal.csv
0.7000000000000001,ugal_4,96.72656,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p70_shift_half_ugal.csv
0.9000000000000001,ugal_4,100.30448,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p90_shift_half_ugal.csv
0.1,ugal_5,21.6,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p10_shift_half_ugal.csv
0.30000000000000004,ugal_5,64.80208,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p30_shift_half_ugal.csv
0.5000000000000001,ugal_5,92.53032,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p50_shift_half_ugal.csv
0.7000000000000001,ugal_5,97.30664,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p70_shift_half_ugal.csv
0.9000000000000001,ugal_5,101.33448,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_DDF_V36_D5_EPR3_load0p90_shift_half_ugal.csv
