load,routing_method,throughput_gbps,baseline_throughput_gbps,result_file
0.7000000000000001,ugal_3,126.032,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p70_shift_half_ugal.csv
0.9000000000000001,ugal_3,122.744,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p90_shift_half_ugal.csv
0.1,ugal_4,19.2,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p10_shift_half_ugal.csv
0.30000000000000004,ugal_4,57.60176,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p30_shift_half_ugal.csv
0.5000000000000001,ugal_4,96.00352,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p50_shift_half_ugal.csv
0.7000000000000001,ugal_4,126.00056,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p70_shift_half_ugal.csv
0.9000000000000001,ugal_4,120.61704,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p90_shift_half_ugal.csv
0.1,ugal_5,19.2,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p10_shift_half_ugal.csv
0.30000000000000004,ugal_5,57.6016,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p30_shift_half_ugal.csv
0.5000000000000001,ugal_5,96.0036,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p50_shift_half_ugal.csv
0.7000000000000001,ugal_5,124.95664,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p70_shift_half_ugal.csv
0.9000000000000001,ugal_5,124.78016,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p90_shift_half_ugal.csv
