load,routing_method,throughput_gbps,baseline_throughput_gbps,result_file
0.9000000000000001,ugal_3,194.4,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p90_shift_1_ugal.csv
0.1,ugal_4,21.6,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p10_shift_1_ugal.csv
0.30000000000000004,ugal_4,64.80072,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p30_shift_1_ugal.csv
0.5000000000000001,ugal_4,108.0,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p50_shift_1_ugal.csv
0.7000000000000001,ugal_4,151.20792,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p70_shift_1_ugal.csv
0.9000000000000001,ugal_4,194.4,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p90_shift_1_ugal.csv
0.1,ugal_5,21.6,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p10_shift_1_ugal.csv
0.30000000000000004,ugal_5,64.80032,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p30_shift_1_ugal.csv
0.5000000000000001,ugal_5,108.0,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p50_shift_1_ugal.csv
0.7000000000000001,ugal_5,151.20728,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p70_shift_1_ugal.csv
0.9000000000000001,ugal_5,194.4,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_RRG_V36_D5_EPR3_load0p90_shift_1_ugal.csv
