load,routing_method,throughput_gbps,baseline_throughput_gbps,result_file
0.7000000000000001,ugal_3,134.4008,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p70_shift_1_ugal.csv
0.9000000000000001,ugal_3,172.8,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p90_shift_1_ugal.csv
0.1,ugal_4,19.2,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p10_shift_1_ugal.csv
0.30000000000000004,ugal_4,57.6,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p30_shift_1_ugal.csv
0.5000000000000001,ugal_4,96.00088,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p50_shift_1_ugal.csv
0.7000000000000001,ugal_4,134.4012,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p70_shift_1_ugal.csv
0.9000000000000001,ugal_4,172.8,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p90_shift_1_ugal.csv
0.1,ugal_5,19.2,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p10_shift_1_ugal.csv
0.30000000000000004,ugal_5,57.6,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p30_shift_1_ugal.csv
0.5000000000000001,ugal_5,96.00072,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p50_shift_1_ugal.csv
0.7000000000000001,ugal_5,134.40112,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p70_shift_1_ugal.csv
0.9000000000000001,ugal_5,172.8,,/proj/hpcnetworksimulation-PG0/ziyzhang/SST/NexullanceSSTrelated/simulation_results/throughput_merlin_Slimfly_V32_D6_EPR3_load0p90_shift_1_ugal.csv
